Provider_ID,Name,Type,Address,City,Contact,Food_ID,Food_Name,Quantity,Expiry_Date,Provider_Type,Location,Food_Type,Meal_Type
632,"Oliver, Ross and Johnson",Supermarket,"24971 Stephanie Manors Suite 735
East Jessemouth, SD 28563",Davidville,001-179-898-4092,949,Pasta,15,2025-03-20,Supermarket,Davidville,Vegetarian,Breakfast
634,Morgan-Blackwell,Supermarket,"5801 Duncan Shoals
West Rachel, TX 93833",Colemanton,(254)215-9233,340,Fruits,3,2025-03-24,Supermarket,Colemanton,Vegetarian,Dinner
634,Morgan-Blackwell,Supermarket,"5801 Duncan Shoals
West Rachel, TX 93833",Colemanton,(254)215-9233,652,Fruits,44,2025-03-23,Supermarket,Colemanton,Non-Vegetarian,Dinner
636,Carroll-Stanley,Grocery Store,"Unit 2028 Box 0350
DPO AP 33410",West Omarside,849.339.1687x68179,828,Vegetables,21,2025-03-24,Grocery Store,West Omarside,Non-Vegetarian,Breakfast
637,Rodriguez LLC,Grocery Store,"32957 Davis Squares Apt. 352
Port Teresa, TX 28764",East Williamshire,001-157-833-7008x08964,471,Pasta,15,2025-03-30,Grocery Store,East Williamshire,Vegetarian,Lunch
638,Patterson Inc,Restaurant,"440 Donald Corner Apt. 571
Sandraberg, VA 54153",Jeffreyport,019.231.7207,897,Chicken,5,2025-03-20,Restaurant,Jeffreyport,Non-Vegetarian,Lunch
639,Chandler-Roberts,Supermarket,"0090 Jerry Viaduct
Lake Suzannechester, GA 84592",Richardsonhaven,(671)036-0993x233,304,Fish,5,2025-03-19,Supermarket,Richardsonhaven,Vegetarian,Dinner
640,"Cook, Jackson and Griffith",Grocery Store,"45823 Wright Point Apt. 175
Morrowbury, SC 14712",West Tinamouth,496.170.0536x12668,282,Fruits,27,2025-03-25,Grocery Store,West Tinamouth,Non-Vegetarian,Lunch
642,Woodward-Jensen,Catering Service,"USCGC Ewing
FPO AP 42279",Lesterstad,432-670-6542x60306,837,Soup,50,2025-03-24,Catering Service,Lesterstad,Vegan,Snacks
643,Dixon LLC,Supermarket,"11321 Nicholas Estates Suite 016
Leeland, LA 25575",North Ebony,+1-283-422-5540x00555,237,Salad,39,2025-03-27,Supermarket,North Ebony,Vegan,Dinner
643,Dixon LLC,Supermarket,"11321 Nicholas Estates Suite 016
Leeland, LA 25575",North Ebony,+1-283-422-5540x00555,645,Soup,34,2025-03-21,Supermarket,North Ebony,Vegetarian,Breakfast
647,Hayes Inc,Restaurant,"196 Emma Ville
South Lisaside, CT 21368",West Kara,423-402-5949x4533,100,Vegetables,22,2025-03-18,Restaurant,West Kara,Vegan,Breakfast
650,Pugh Group,Restaurant,"53593 Andrew Vista Apt. 903
Martinfurt, KY 87501",Garzaville,+1-089-261-9866x15160,148,Pasta,16,2025-03-18,Restaurant,Garzaville,Non-Vegetarian,Breakfast
653,"Perry, Perez and Carter",Catering Service,"178 Randy Fords
East Chadton, TX 86183",Cameronside,085.588.5857,159,Pasta,7,2025-03-27,Catering Service,Cameronside,Vegan,Lunch
653,"Perry, Perez and Carter",Catering Service,"178 Randy Fords
East Chadton, TX 86183",Cameronside,085.588.5857,870,Fish,3,2025-03-30,Catering Service,Cameronside,Vegetarian,Breakfast
655,Smith Group,Restaurant,"USCGC Meyer
FPO AP 46538",Jimmyberg,694.134.6616x8811,242,Soup,17,2025-03-21,Restaurant,Jimmyberg,Vegan,Dinner
655,Smith Group,Restaurant,"USCGC Meyer
FPO AP 46538",Jimmyberg,694.134.6616x8811,296,Dairy,24,2025-03-19,Restaurant,Jimmyberg,Vegan,Lunch
655,Smith Group,Restaurant,"USCGC Meyer
FPO AP 46538",Jimmyberg,694.134.6616x8811,449,Dairy,21,2025-03-17,Restaurant,Jimmyberg,Vegetarian,Dinner
655,Smith Group,Restaurant,"USCGC Meyer
FPO AP 46538",Jimmyberg,694.134.6616x8811,874,Bread,45,2025-03-17,Restaurant,Jimmyberg,Non-Vegetarian,Snacks
655,Smith Group,Restaurant,"USCGC Meyer
FPO AP 46538",Jimmyberg,694.134.6616x8811,881,Dairy,43,2025-03-17,Restaurant,Jimmyberg,Vegetarian,Lunch
656,Henry PLC,Restaurant,"10897 Duncan Manors Apt. 117
Whitneyshire, IA 92311",South Tiffanyfort,104.576.7855x2145,96,Dairy,5,2025-03-25,Restaurant,South Tiffanyfort,Non-Vegetarian,Breakfast
656,Henry PLC,Restaurant,"10897 Duncan Manors Apt. 117
Whitneyshire, IA 92311",South Tiffanyfort,104.576.7855x2145,581,Salad,8,2025-03-20,Restaurant,South Tiffanyfort,Vegetarian,Breakfast
657,Carpenter-Wright,Supermarket,"2253 Paul Circles
Taylorland, CA 85679",Davidland,001-482-381-7341x4903,275,Fish,35,2025-03-24,Supermarket,Davidland,Non-Vegetarian,Breakfast
659,Callahan-Olsen,Restaurant,"Unit 8901 Box 2688
DPO AP 76819",East Lori,479-524-3396x53216,570,Vegetables,8,2025-03-16,Restaurant,East Lori,Non-Vegetarian,Breakfast
662,"Morris, Mcintyre and Austin",Supermarket,"9972 Katherine Pike Apt. 731
Mendozaborough, ND 13509",Port Lesliebury,001-095-950-5858,355,Pasta,10,2025-03-22,Supermarket,Port Lesliebury,Vegetarian,Dinner
664,Caldwell PLC,Catering Service,"07281 Daniel Viaduct
Gabrielmouth, OK 76168",Jeffreyshire,+1-608-327-2565x3004,335,Rice,38,2025-03-20,Catering Service,Jeffreyshire,Non-Vegetarian,Snacks
664,Caldwell PLC,Catering Service,"07281 Daniel Viaduct
Gabrielmouth, OK 76168",Jeffreyshire,+1-608-327-2565x3004,453,Fish,21,2025-03-21,Catering Service,Jeffreyshire,Vegetarian,Lunch
665,Ortega-Webb,Catering Service,"62621 Mikayla Hollow Suite 797
Melendezview, ME 58412",West Billborough,001-646-036-9173x42885,925,Salad,12,2025-03-26,Catering Service,West Billborough,Non-Vegetarian,Lunch
668,"Williams, Simpson and Waters",Grocery Store,"6223 Bailey Knoll Suite 714
North Natashatown, IL 23650",Salinasville,9364930023,535,Fish,24,2025-03-29,Grocery Store,Salinasville,Vegan,Snacks
671,Sanders and Sons,Grocery Store,"0805 Nicholas Oval Suite 499
New Randy, WI 52774",North Catherine,+1-308-986-2848x196,443,Chicken,34,2025-03-22,Grocery Store,North Catherine,Non-Vegetarian,Lunch
672,"Ferguson, Henderson and Watson",Catering Service,"89711 Cassandra Overpass
Williamchester, AZ 28267",North Mariahchester,351-379-8297x4923,677,Dairy,43,2025-03-16,Catering Service,North Mariahchester,Vegan,Breakfast
673,Reynolds Group,Restaurant,"7279 Joseph Ramp
Port Shawnborough, GA 33669",New Connorfort,+1-708-661-1330,789,Chicken,10,2025-03-26,Restaurant,New Connorfort,Vegan,Snacks
674,Reid-Johnson,Restaurant,"3607 Williams Canyon Suite 553
East Marcmouth, DC 84269",Anthonyhaven,071-461-6662x422,527,Dairy,3,2025-03-23,Restaurant,Anthonyhaven,Non-Vegetarian,Snacks
676,Osborne LLC,Catering Service,"448 Thompson Creek
West Diane, WV 52163",Lake Jasmin,+1-340-436-8105x510,421,Dairy,24,2025-03-17,Catering Service,Lake Jasmin,Vegetarian,Dinner
677,"Gonzalez, Dunn and Oconnell",Grocery Store,"778 Richard Glen Suite 654
Cassandrafort, CA 25549",Williamsmouth,+1-605-449-8141x1518,528,Chicken,6,2025-03-27,Grocery Store,Williamsmouth,Vegan,Snacks
677,"Gonzalez, Dunn and Oconnell",Grocery Store,"778 Richard Glen Suite 654
Cassandrafort, CA 25549",Williamsmouth,+1-605-449-8141x1518,673,Rice,28,2025-03-20,Grocery Store,Williamsmouth,Vegan,Lunch
678,Ruiz-Oneal,Grocery Store,"934 Kelsey Shoals
Tiffanyburgh, IL 56636",Lake Travis,(569)363-0118,64,Soup,41,2025-03-26,Grocery Store,Lake Travis,Non-Vegetarian,Dinner
678,Ruiz-Oneal,Grocery Store,"934 Kelsey Shoals
Tiffanyburgh, IL 56636",Lake Travis,(569)363-0118,344,Vegetables,44,2025-03-23,Grocery Store,Lake Travis,Vegan,Snacks
678,Ruiz-Oneal,Grocery Store,"934 Kelsey Shoals
Tiffanyburgh, IL 56636",Lake Travis,(569)363-0118,351,Bread,45,2025-03-25,Grocery Store,Lake Travis,Non-Vegetarian,Snacks
678,Ruiz-Oneal,Grocery Store,"934 Kelsey Shoals
Tiffanyburgh, IL 56636",Lake Travis,(569)363-0118,785,Bread,10,2025-03-16,Grocery Store,Lake Travis,Non-Vegetarian,Lunch
683,Pratt Ltd,Grocery Store,"2440 Bauer Drive
Wellsstad, PA 54419",Christinetown,001-318-035-8959x2452,536,Rice,13,2025-03-19,Grocery Store,Christinetown,Vegan,Dinner
685,Scott and Sons,Supermarket,"320 Justin Centers Apt. 436
West Carrieside, ND 53538",Maysside,001-085-825-1185x328,418,Vegetables,19,2025-03-30,Supermarket,Maysside,Non-Vegetarian,Lunch
685,Scott and Sons,Supermarket,"320 Justin Centers Apt. 436
West Carrieside, ND 53538",Maysside,001-085-825-1185x328,836,Salad,49,2025-03-16,Supermarket,Maysside,Vegan,Breakfast
687,Mcdonald-Howell,Catering Service,"93955 Mann Pines
Port Stevenbury, PA 67605",North James,504-183-2400x84016,158,Bread,22,2025-03-30,Catering Service,North James,Vegetarian,Breakfast
687,Mcdonald-Howell,Catering Service,"93955 Mann Pines
Port Stevenbury, PA 67605",North James,504-183-2400x84016,636,Fish,11,2025-03-25,Catering Service,North James,Non-Vegetarian,Lunch
691,"Obrien, King and Robinson",Restaurant,"560 Diane Place
North Carla, SC 62821",Youngchester,+1-513-264-8229x419,404,Salad,10,2025-03-18,Restaurant,Youngchester,Vegetarian,Snacks
691,"Obrien, King and Robinson",Restaurant,"560 Diane Place
North Carla, SC 62821",Youngchester,+1-513-264-8229x419,920,Soup,2,2025-03-19,Restaurant,Youngchester,Vegetarian,Snacks
692,"Rocha, Johnson and Dunlap",Supermarket,"31552 Jodi Motorway Suite 547
Allenport, AR 98936",South Andrewport,+1-596-531-4868,352,Vegetables,31,2025-03-28,Supermarket,South Andrewport,Vegetarian,Dinner
692,"Rocha, Johnson and Dunlap",Supermarket,"31552 Jodi Motorway Suite 547
Allenport, AR 98936",South Andrewport,+1-596-531-4868,641,Bread,9,2025-03-30,Supermarket,South Andrewport,Vegan,Snacks
693,Salazar PLC,Restaurant,"384 Allison Ports
North Rachel, CT 22924",Raybury,180-591-9657x697,262,Dairy,47,2025-03-30,Restaurant,Raybury,Vegetarian,Breakfast
694,Avery PLC,Supermarket,"679 Quinn Rapid Apt. 934
Joyborough, WY 99210",Amandashire,589.122.1214x989,629,Bread,33,2025-03-20,Supermarket,Amandashire,Vegan,Breakfast
697,"Rodriguez, Thomas and Foster",Restaurant,"792 Mathews Course Suite 808
Kevinmouth, MD 24910",Padillatown,564-331-0431,386,Salad,30,2025-03-22,Restaurant,Padillatown,Vegetarian,Snacks
697,"Rodriguez, Thomas and Foster",Restaurant,"792 Mathews Course Suite 808
Kevinmouth, MD 24910",Padillatown,564-331-0431,510,Salad,33,2025-03-28,Restaurant,Padillatown,Non-Vegetarian,Dinner
698,Hawkins-Novak,Grocery Store,"2372 Jessica Lake
Lake Tamara, NY 49712",Phillipsmouth,961.144.7736x679,105,Rice,2,2025-03-24,Grocery Store,Phillipsmouth,Non-Vegetarian,Breakfast
698,Hawkins-Novak,Grocery Store,"2372 Jessica Lake
Lake Tamara, NY 49712",Phillipsmouth,961.144.7736x679,679,Bread,24,2025-03-24,Grocery Store,Phillipsmouth,Non-Vegetarian,Snacks
700,Webster and Sons,Supermarket,"9427 Jones Ridges Suite 824
South Brendan, CT 19533",Morriston,161.555.4218x17236,49,Fish,41,2025-03-17,Supermarket,Morriston,Non-Vegetarian,Dinner
701,Pearson-Barry,Restaurant,"9596 Adam Trail Apt. 428
Lake Christopherburgh, TX 14456",Browntown,+1-132-394-9769x75463,719,Pasta,44,2025-03-20,Restaurant,Browntown,Vegan,Snacks
702,Moreno-Melton,Supermarket,"88171 Teresa Station
New Shane, UT 53712",Lake Mistyton,001-098-297-7862x776,141,Dairy,33,2025-03-29,Supermarket,Lake Mistyton,Non-Vegetarian,Lunch
702,Moreno-Melton,Supermarket,"88171 Teresa Station
New Shane, UT 53712",Lake Mistyton,001-098-297-7862x776,999,Pasta,15,2025-03-30,Supermarket,Lake Mistyton,Non-Vegetarian,Lunch
703,Pierce Group,Catering Service,"87040 Smith Lodge
New Robertbury, DE 31100",Lake Jamestown,+1-843-457-7096x3283,254,Rice,30,2025-03-24,Catering Service,Lake Jamestown,Non-Vegetarian,Lunch
703,Pierce Group,Catering Service,"87040 Smith Lodge
New Robertbury, DE 31100",Lake Jamestown,+1-843-457-7096x3283,288,Bread,48,2025-03-22,Catering Service,Lake Jamestown,Vegetarian,Breakfast
705,Brown-Stephens,Grocery Store,"61032 Espinoza Road
East Ronaldburgh, IA 34355",East Robert,119.114.6136x472,481,Dairy,16,2025-03-19,Grocery Store,East Robert,Vegan,Dinner
705,Brown-Stephens,Grocery Store,"61032 Espinoza Road
East Ronaldburgh, IA 34355",East Robert,119.114.6136x472,489,Fish,39,2025-03-25,Grocery Store,East Robert,Vegetarian,Dinner
705,Brown-Stephens,Grocery Store,"61032 Espinoza Road
East Ronaldburgh, IA 34355",East Robert,119.114.6136x472,966,Dairy,41,2025-03-25,Grocery Store,East Robert,Vegan,Snacks
707,"Peterson, Lee and Moore",Supermarket,"439 Dana Vista
North Tracyton, TN 34903",Laurietown,710-623-8778x66342,389,Vegetables,30,2025-03-18,Supermarket,Laurietown,Non-Vegetarian,Snacks
707,"Peterson, Lee and Moore",Supermarket,"439 Dana Vista
North Tracyton, TN 34903",Laurietown,710-623-8778x66342,659,Salad,4,2025-03-27,Supermarket,Laurietown,Non-Vegetarian,Dinner
707,"Peterson, Lee and Moore",Supermarket,"439 Dana Vista
North Tracyton, TN 34903",Laurietown,710-623-8778x66342,686,Salad,15,2025-03-28,Supermarket,Laurietown,Vegetarian,Dinner
709,Barry Group,Restaurant,"632 Wong Place
West Shane, CO 27966",South Kathryn,+1-533-592-0009x5523,374,Chicken,44,2025-03-21,Restaurant,South Kathryn,Vegan,Lunch
709,Barry Group,Restaurant,"632 Wong Place
West Shane, CO 27966",South Kathryn,+1-533-592-0009x5523,497,Dairy,48,2025-03-27,Restaurant,South Kathryn,Vegetarian,Dinner
709,Barry Group,Restaurant,"632 Wong Place
West Shane, CO 27966",South Kathryn,+1-533-592-0009x5523,568,Fruits,11,2025-03-29,Restaurant,South Kathryn,Non-Vegetarian,Breakfast
709,Barry Group,Restaurant,"632 Wong Place
West Shane, CO 27966",South Kathryn,+1-533-592-0009x5523,588,Dairy,31,2025-03-27,Restaurant,South Kathryn,Non-Vegetarian,Breakfast
709,Barry Group,Restaurant,"632 Wong Place
West Shane, CO 27966",South Kathryn,+1-533-592-0009x5523,777,Fruits,5,2025-03-18,Restaurant,South Kathryn,Vegetarian,Dinner
709,Barry Group,Restaurant,"632 Wong Place
West Shane, CO 27966",South Kathryn,+1-533-592-0009x5523,904,Chicken,40,2025-03-22,Restaurant,South Kathryn,Vegetarian,Breakfast
710,Adams-Meyer,Catering Service,"61134 Steve Expressway
New Cindy, SC 37620",Mikaylachester,+1-334-757-0819x808,760,Dairy,28,2025-03-26,Catering Service,Mikaylachester,Non-Vegetarian,Dinner
712,Payne Inc,Restaurant,"9339 Jackson Spur
Williamsshire, ID 32726",Huberstad,001-148-921-4043x467,873,Rice,49,2025-03-29,Restaurant,Huberstad,Vegan,Lunch
713,Bell-Newman,Grocery Store,"59464 Conner Lake
North Gracechester, AR 71191",Smithmouth,(239)435-1256,451,Fish,14,2025-03-18,Grocery Store,Smithmouth,Vegan,Breakfast
714,Ramos Group,Catering Service,"2242 Olivia Grove
Haileymouth, NH 71518",North William,727-987-0431x177,548,Fish,26,2025-03-19,Catering Service,North William,Vegan,Snacks
714,Ramos Group,Catering Service,"2242 Olivia Grove
Haileymouth, NH 71518",North William,727-987-0431x177,803,Chicken,13,2025-03-27,Catering Service,North William,Vegan,Snacks
716,Wright-Hogan,Catering Service,"67942 Butler Stream Apt. 519
West Terrichester, NV 43420",North Ryan,001-280-488-8210x18348,329,Rice,42,2025-03-17,Catering Service,North Ryan,Vegetarian,Dinner
717,Shepherd and Sons,Catering Service,"533 Peters Locks Suite 995
West Mindyhaven, MS 87079",Pamelaberg,+1-508-027-9784,395,Vegetables,36,2025-03-28,Catering Service,Pamelaberg,Vegan,Lunch
717,Shepherd and Sons,Catering Service,"533 Peters Locks Suite 995
West Mindyhaven, MS 87079",Pamelaberg,+1-508-027-9784,525,Soup,30,2025-03-16,Catering Service,Pamelaberg,Vegetarian,Lunch
717,Shepherd and Sons,Catering Service,"533 Peters Locks Suite 995
West Mindyhaven, MS 87079",Pamelaberg,+1-508-027-9784,872,Vegetables,50,2025-03-29,Catering Service,Pamelaberg,Vegetarian,Snacks
718,Livingston Inc,Restaurant,"451 Smith Orchard Suite 751
East Rebecca, VA 23186",Port Victoria,+1-956-381-7075,299,Dairy,14,2025-03-21,Restaurant,Port Victoria,Non-Vegetarian,Lunch
718,Livingston Inc,Restaurant,"451 Smith Orchard Suite 751
East Rebecca, VA 23186",Port Victoria,+1-956-381-7075,845,Bread,14,2025-03-20,Restaurant,Port Victoria,Non-Vegetarian,Dinner
719,Graham PLC,Restaurant,"718 Christina Fall
New Martinville, WV 97137",East Cynthia,743.262.1457x01922,726,Soup,27,2025-03-22,Restaurant,East Cynthia,Vegetarian,Breakfast
720,"Page, Smith and Davis",Restaurant,"065 Mary Estate Apt. 886
North Jessica, NY 33169",Francisshire,921-470-8846x3047,751,Chicken,18,2025-03-25,Restaurant,Francisshire,Vegan,Snacks
720,"Page, Smith and Davis",Restaurant,"065 Mary Estate Apt. 886
North Jessica, NY 33169",Francisshire,921-470-8846x3047,990,Pasta,11,2025-03-25,Restaurant,Francisshire,Vegetarian,Breakfast
721,Randolph-Bauer,Catering Service,"117 Kayla Ramp Suite 638
Jenniferstad, MS 30328",Port Staceymouth,2885719618,875,Bread,19,2025-03-29,Catering Service,Port Staceymouth,Non-Vegetarian,Breakfast
722,Young-Luna,Restaurant,"42661 Harris Motorway Apt. 610
Garrettville, OH 22338",Linchester,001-367-389-8038x71593,94,Rice,35,2025-03-16,Restaurant,Linchester,Vegetarian,Lunch
723,Butler-Phillips,Supermarket,"USNV Gordon
FPO AP 25294",Jessicaland,+1-366-362-7376x557,136,Bread,29,2025-03-17,Supermarket,Jessicaland,Vegan,Dinner
723,Butler-Phillips,Supermarket,"USNV Gordon
FPO AP 25294",Jessicaland,+1-366-362-7376x557,260,Fruits,50,2025-03-29,Supermarket,Jessicaland,Vegetarian,Dinner
725,"Nguyen, Chan and Brown",Grocery Store,"6755 Lindsay Port
Allenland, LA 52111",New Evanport,747-692-4848x020,515,Dairy,10,2025-03-27,Grocery Store,New Evanport,Vegan,Lunch
725,"Nguyen, Chan and Brown",Grocery Store,"6755 Lindsay Port
Allenland, LA 52111",New Evanport,747-692-4848x020,619,Pasta,46,2025-03-29,Grocery Store,New Evanport,Vegan,Snacks
726,Hancock-Jackson,Supermarket,"75914 Smith Freeway
Burnsshire, KS 10093",Shortfurt,001-769-864-0777x950,396,Dairy,5,2025-03-17,Supermarket,Shortfurt,Non-Vegetarian,Dinner
726,Hancock-Jackson,Supermarket,"75914 Smith Freeway
Burnsshire, KS 10093",Shortfurt,001-769-864-0777x950,683,Soup,28,2025-03-18,Supermarket,Shortfurt,Vegetarian,Dinner
729,Bennett Inc,Grocery Store,"699 Ricardo Knoll
Jeffreyside, CT 99334",Lake Nathan,+1-440-639-2296x544,466,Rice,6,2025-03-30,Grocery Store,Lake Nathan,Vegetarian,Dinner
730,Arroyo-Henderson,Supermarket,"5364 Young Radial Apt. 906
Lake Kelly, NH 41322",Benjaminstad,(313)019-6078x8326,183,Salad,15,2025-03-30,Supermarket,Benjaminstad,Vegan,Snacks
731,Ayers-Lewis,Grocery Store,"908 Frazier Estates
West Travis, KY 18812",East Christophertown,001-823-662-3501x58107,953,Soup,2,2025-03-29,Grocery Store,East Christophertown,Vegetarian,Breakfast
732,Mendoza LLC,Supermarket,"07376 Joe Locks Apt. 174
Lake Joseside, MO 10326",Ginaview,636.763.0459x119,900,Dairy,31,2025-03-29,Supermarket,Ginaview,Non-Vegetarian,Breakfast
734,Patterson-Collins,Catering Service,"507 Kelly Plain Suite 072
South Christopher, CA 06744",Port Anita,+1-466-124-4012x842,732,Soup,29,2025-03-18,Catering Service,Port Anita,Vegan,Dinner
735,Koch Inc,Restaurant,"97748 Anderson Port
Audreyberg, TN 75408",Westmouth,(972)427-3809x5165,338,Chicken,7,2025-03-19,Restaurant,Westmouth,Non-Vegetarian,Lunch
735,Koch Inc,Restaurant,"97748 Anderson Port
Audreyberg, TN 75408",Westmouth,(972)427-3809x5165,616,Fish,35,2025-03-20,Restaurant,Westmouth,Non-Vegetarian,Dinner
736,Reed LLC,Supermarket,"9132 Garcia Estates
North Carolynshire, TX 77749",East Anthony,427.554.1262,447,Soup,21,2025-03-26,Supermarket,East Anthony,Vegetarian,Lunch
736,Reed LLC,Supermarket,"9132 Garcia Estates
North Carolynshire, TX 77749",East Anthony,427.554.1262,733,Pasta,31,2025-03-26,Supermarket,East Anthony,Vegetarian,Snacks
737,"Ballard, Stanley and Hill",Restaurant,"USCGC Holt
FPO AA 27710",Port Andrea,409.995.2073x69158,153,Fish,20,2025-03-21,Restaurant,Port Andrea,Vegetarian,Breakfast
737,"Ballard, Stanley and Hill",Restaurant,"USCGC Holt
FPO AA 27710",Port Andrea,409.995.2073x69158,377,Pasta,22,2025-03-25,Restaurant,Port Andrea,Non-Vegetarian,Breakfast
738,Combs Ltd,Grocery Store,"1020 Murray Gateway
Smithton, HI 44207",West Kelli,167.486.0883,976,Vegetables,41,2025-03-19,Grocery Store,West Kelli,Non-Vegetarian,Lunch
740,Cunningham Ltd,Catering Service,"46457 Alvarado Mews Apt. 640
Terrymouth, VT 01681",Port Marissachester,498-839-7284x63534,311,Fish,3,2025-03-18,Catering Service,Port Marissachester,Vegan,Dinner
741,"Martin, Richardson and Snow",Catering Service,"Unit 3436 Box 4523
DPO AE 51665",West Anthonymouth,013.181.1620,864,Soup,11,2025-03-28,Catering Service,West Anthonymouth,Vegetarian,Snacks
743,"Mayer, Hawkins and Day",Supermarket,"PSC 4292, Box 5900
APO AE 49106",South Richard,+1-206-641-2099x02965,978,Dairy,14,2025-03-27,Supermarket,South Richard,Vegetarian,Snacks
745,"Martinez, Armstrong and Carroll",Grocery Store,"43311 Lewis Ville
South Davidside, MA 08450",East Lisa,(577)786-8133,941,Fish,1,2025-03-16,Grocery Store,East Lisa,Vegan,Lunch
750,Barnes and Sons,Supermarket,"41662 John Shoals Apt. 246
West Shannon, NM 07777",Michaelton,(547)040-4732,71,Fish,45,2025-03-19,Supermarket,Michaelton,Vegetarian,Lunch
750,Barnes and Sons,Supermarket,"41662 John Shoals Apt. 246
West Shannon, NM 07777",Michaelton,(547)040-4732,243,Fruits,30,2025-03-24,Supermarket,Michaelton,Non-Vegetarian,Snacks
751,"Bryant, Jacobson and West",Restaurant,"127 Michelle Views Suite 097
Lake Steven, TX 04725",East Richardside,001-075-347-0236x69878,145,Rice,12,2025-03-29,Restaurant,East Richardside,Vegan,Lunch
751,"Bryant, Jacobson and West",Restaurant,"127 Michelle Views Suite 097
Lake Steven, TX 04725",East Richardside,001-075-347-0236x69878,971,Fish,7,2025-03-18,Restaurant,East Richardside,Vegetarian,Snacks
